Tumor_Sample_Barcode	signature	weights	short_histology	experimental_strategy	num_mutations	genome_size	mut_per_mb
BS_D6STCMQS	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.10	0.06265445326153107	HGAT	WGS	9.147550176183536	3088286401	0.002962014848500295
BS_CBMAWSAR	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.10	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.11	0.073856172639692	HGAT	WGS	19.350317231599306	3088286401	0.006265713317694108
BS_4DQAQFQH	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_CBMAWSAR	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.11	0.07069359914751265	HGAT	WGS	111.97866104966003	3088286401	0.03625915686233015
BS_6JBE0947	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.11	0.062008501080585525	HGAT	WGS	38.94133867860771	3088286401	0.012609367662920881
BS_DRVEFVQ5	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.11	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.12	0.06582183526900123	HGAT	WGS	456.86935860213754	3088286401	0.14793620127142398
BS_HEJ72V3F	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.12	0.104948104087056	HGAT	WGS	369.3123782823501	3088286401	0.11958488635081424
BS_3Z40EZHD	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.12	0.09114914007778768	HGAT	WGS	135.08302559528136	3088286401	0.04374044633669368
BS_D6STCMQS	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_CBMAWSAR	Signature.12	0.09452803543776202	HGAT	WGS	183.57344482013383	3088286401	0.05944184605439832
BS_J8EK6RNF	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.12	0.11437572512332134	HGAT	WGS	222.3464096397367	3088286401	0.07199669356046123
BS_QZRP3NSG	Signature.12	0.0810514959161707	HGAT	WGS	36.311070170444474	3088286401	0.011757675764361363
BS_DVDT4VXQ	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.12	0.08984590299407695	HGAT	WGS	627.4837865106334	3088286401	0.20318186367282892
BS_4DYW3T2A	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.12	0.11378887270208478	HGAT	WGS	6.8273323621250865	3088286401	0.0022107186561176346
BS_38CD519Z	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.12	0.08589425565835762	HGAT	WGS	353.0253907558498	3088286401	0.11431109195103754
BS_2NDRETB2	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.12	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.13	0.07045795939052917	HGAT	WGS	40.72470052772586	3088286401	0.013186827657738943
BS_1MME7FBS	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_CBMAWSAR	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.13	0.2179858862447457	HGAT	WGS	22.452546283208807	3088286401	0.007270228006035509
BS_7PF3C1P7	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.13	0.06064812969807294	HGAT	WGS	117.8999641330538	3088286401	0.0381764994641939
BS_QZRP3NSG	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.13	0.06131413282106215	HGAT	WGS	64.01195466518888	3088286401	0.020727337543714062
BS_M0B42FPR	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.13	0.060295663866763036	HGAT	WGS	173.4103292808105	3088286401	0.05615098691127206
BS_169P1QCA	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_Z64NEPNE	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_RWJ0571Q	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.13	0	HGAT	WGS	0	3088286401	0
BS_1Q524P3B	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_3VKW5988	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_CBMAWSAR	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_6JBE0947	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_Y74XAFJX	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.14	0.07736947733558823	HGAT	WGS	26.69246968077794	3088286401	0.00864313286233259
BS_M5FM63EB	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_B4PPG3X5	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_QFH9XM6Q	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_4DYW3T2A	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_7G3AFSCR	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_JD05XR6E	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_VCE73HPW	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_G65EA38C	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_DRVEFVQ5	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_4PM2QG9C	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_CD7AXQM8	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_38CD519Z	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_0AK4F99X	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_169P1QCA	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_Y96RP1HJ	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_JDZX545X	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_2NDRETB2	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_2X60Q1ET	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_5Z0GA574	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_B19AWBBW	Signature.14	0.07487168416417511	HGAT	WGS	26.50457619411799	3088286401	0.008582292168736586
BS_Z64NEPNE	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_Z3AB3KMP	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_KQRAHH6Y	Signature.14	0.11810100772802566	HGAT	WGS	61.29442301084532	3088286401	0.01984738947495217
BS_RWJ0571Q	Signature.14	0	HGAT	WGS	0	3088286401	0
BS_X6H86RTA	Signature.14	0.1453614025217689	HGAT	WGS	57.99919960618579	3088286401	0.018780382411231488
BS_1Q524P3B	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_HYKV2TH9	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_YHXMYDBN	Signature.15	0.08318505889844811	HGAT	WGS	22.210410725885648	3088286401	0.007191823504029233
BS_3VKW5988	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_JRFVST47	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_AF5D41PD	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_TQ0J7WJQ	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_CGXTFM67	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_YZD4SSMA	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_HEJ72V3F	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_4DQAQFQH	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_BQ81D2BP	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_1MME7FBS	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_X5VN0FW0	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_0ATJ22QA	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_H8NWA41N	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_8SYN7GXG	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_3Z40EZHD	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_NNFDFAFM	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_682Z7WH6	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_J8EH1N7V	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_D6STCMQS	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_R6CKWZW6	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_CBMAWSAR	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_J8EK6RNF	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_9P4NDTKJ	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_22VCR7DF	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_Q6GVRAWK	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_EE73VE7V	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_7PF3C1P7	Signature.15	0.06664484825959736	HGAT	WGS	105.56543964320223	3088286401	0.03418252905851598
BS_6JBE0947	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_VXDGXQKZ	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_ZSH09N84	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_QZRP3NSG	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_DVDT4VXQ	Signature.15	0.10172391897791319	HGAT	WGS	17.29306622624524	3088286401	0.005599566873281466
BS_Y74XAFJX	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_5968GBGT	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_M0B42FPR	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_AHAXPFG3	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_7GKF6M85	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_FK3B5SDH	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_M5FM63EB	Signature.15	0	HGAT	WGS	0	3088286401	0
BS_AK9BV52G	Signature.15	0	HGAT	WGS	0	3088286401	0
